,timestamp,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,has_availability,predictions
14242,1660225731,Manhattan,East Village,Entire home/apt,196,2,7,0.36,1,0,no,187.0
14243,1660225813,Brooklyn,Flatbush,Private room,38,3,76,1.3,3,253,yes,32.0
14244,1660225954,Queens,Other,Private room,50,2,1,0.51,2,262,yes,47.0
14245,1660226084,Brooklyn,Williamsburg,Private room,55,21,0,0.0,1,0,no,49.0
14246,1660226211,Manhattan,Other,Entire home/apt,325,2,0,0.0,1,194,yes,329.0
14247,1660226257,Manhattan,Other,Entire home/apt,249,5,8,0.11,1,0,no,261.0
14248,1660226273,Brooklyn,Other,Entire home/apt,150,8,0,0.0,1,0,no,147.0
14249,1660226281,Manhattan,Other,Private room,105,2,11,0.53,1,0,no,91.0
14250,1660226366,Brooklyn,Williamsburg,Private room,54,6,1,0.07,2,0,no,45.0
14251,1660226401,Brooklyn,Other,Private room,70,1,15,3.02,1,0,no,81.0
14252,1660226453,Manhattan,Upper East Side,Entire home/apt,180,2,0,0.0,1,0,no,181.0
14253,1660226468,Manhattan,Harlem,Private room,68,1,49,1.23,2,365,yes,75.0
14254,1660226539,Manhattan,Hell's Kitchen,Entire home/apt,288,3,36,2.93,2,109,yes,302.0
14255,1660226570,Manhattan,East Village,Entire home/apt,150,3,27,2.11,1,19,yes,160.0
14256,1660226573,Queens,Other,Entire home/apt,150,1,20,1.92,2,147,yes,149.0
14257,1660226802,Manhattan,Upper West Side,Private room,99,1,7,0.61,1,0,no,103.0
14258,1660226963,Manhattan,Chelsea,Entire home/apt,240,2,0,0.0,1,6,yes,253.0
14259,1660227086,Manhattan,Harlem,Private room,75,5,3,0.16,1,0,no,64.0
14260,1660227226,Manhattan,Upper West Side,Entire home/apt,190,30,6,0.31,25,190,yes,175.0
14261,1660227354,Brooklyn,Bedford-Stuyvesant,Private room,50,1,0,0.0,1,0,no,31.0
14262,1660227365,Manhattan,Upper East Side,Private room,50,30,14,0.28,3,310,yes,50.0
14263,1660227366,Manhattan,East Village,Entire home/apt,110,12,11,0.39,1,0,no,99.0
14264,1660227640,Manhattan,Lower East Side,Entire home/apt,95,2,5,0.24,1,0,no,104.0
14265,1660227763,Manhattan,Upper West Side,Entire home/apt,165,3,2,0.06,1,0,no,166.0
14266,1660227790,Manhattan,East Village,Private room,71,7,42,0.89,1,0,no,54.0
14267,1660227893,Brooklyn,Park Slope,Entire home/apt,95,1,0,0.0,1,0,no,95.0
14268,1660227949,Brooklyn,Bushwick,Private room,45,2,7,0.15,2,0,no,55.0
14269,1660227999,Queens,Other,Entire home/apt,130,1,186,3.35,1,292,yes,134.0
14270,1660228131,Queens,Other,Private room,65,7,40,1.51,5,148,yes,60.0
14271,1660228140,Manhattan,Harlem,Private room,98,1,2,0.94,2,1,yes,87.0
14272,1660228199,Manhattan,Upper East Side,Private room,150,5,6,1.73,4,280,yes,150.0
14273,1660228332,Manhattan,Other,Entire home/apt,150,30,0,0.0,1,180,yes,134.0
14274,1660228360,Brooklyn,Other,Entire home/apt,600,5,12,0.25,2,174,yes,601.0
14275,1660228522,Brooklyn,Bushwick,Shared room,35,30,1,0.35,14,341,yes,35.0
14276,1660228628,Brooklyn,Bushwick,Private room,75,4,2,0.1,1,0,no,88.0
14277,1660228777,Manhattan,Harlem,Entire home/apt,145,3,143,2.95,1,252,yes,148.0
14278,1660228792,Brooklyn,Williamsburg,Private room,128,1,1,0.05,1,144,yes,134.0
14279,1660228799,Brooklyn,Bushwick,Entire home/apt,75,6,9,1.14,1,53,yes,81.0
14280,1660228854,Manhattan,Lower East Side,Private room,71,15,0,0.0,4,185,yes,47.0
14281,1660228882,Manhattan,Midtown,Entire home/apt,167,1,0,0.0,1,0,no,150.0
14282,1660228891,Brooklyn,Greenpoint,Private room,89,1,86,2.7,1,173,yes,99.0
14283,1660228916,Manhattan,Other,Entire home/apt,125,1,54,2.3,1,0,no,127.0
14284,1660228972,Manhattan,East Harlem,Entire home/apt,169,3,7,3.28,1,242,yes,165.0
14285,1660229082,Queens,Long Island City,Private room,60,7,1,1.0,1,115,yes,68.0
14286,1660229095,Manhattan,Harlem,Entire home/apt,150,10,0,0.0,2,4,yes,150.0
14287,1660229110,Manhattan,Other,Entire home/apt,110,1,85,4.4,1,52,yes,105.0
14288,1660229133,Manhattan,Washington Heights,Private room,35,2,5,0.2,1,0,no,23.0
14289,1660229178,Brooklyn,Bushwick,Private room,60,2,63,1.68,2,352,yes,44.0
14290,1660229308,Brooklyn,Bedford-Stuyvesant,Entire home/apt,195,7,0,0.0,1,20,yes,190.0
14291,1660229396,Brooklyn,Clinton Hill,Entire home/apt,350,2,4,0.16,1,0,no,347.0
14292,1660229421,Manhattan,Harlem,Entire home/apt,130,2,18,0.42,1,0,no,132.0
14293,1660229462,Brooklyn,Greenpoint,Entire home/apt,129,30,6,0.08,52,277,yes,141.0
14294,1660229475,Manhattan,Chelsea,Entire home/apt,175,30,1,1.0,65,342,yes,190.0
14295,1660229549,Manhattan,East Village,Private room,95,1,7,0.19,1,0,no,92.0
14296,1660229550,Brooklyn,Bushwick,Entire home/apt,120,2,5,0.23,1,0,no,127.0
14297,1660229603,Queens,Other,Entire home/apt,100,2,10,4.23,1,353,yes,100.0
14298,1660229745,Manhattan,East Village,Entire home/apt,280,2,40,3.18,1,119,yes,281.0
14299,1660229759,Brooklyn,Williamsburg,Entire home/apt,174,2,27,3.6,1,126,yes,181.0
14300,1660229765,Brooklyn,Bedford-Stuyvesant,Private room,70,1,1,0.14,1,0,no,66.0
14301,1660229811,Queens,Long Island City,Private room,100,4,46,1.18,1,284,yes,113.0
14302,1660230008,Queens,Long Island City,Private room,35,14,1,0.02,1,0,no,41.0
14303,1660230102,Brooklyn,Clinton Hill,Entire home/apt,200,3,1,1.0,1,357,yes,211.0
14304,1660230203,Manhattan,West Village,Private room,250,3,8,0.24,2,0,no,256.0
14305,1660230326,Brooklyn,Greenpoint,Private room,75,4,0,0.0,1,0,no,100.0
14306,1660230336,Brooklyn,Bedford-Stuyvesant,Private room,57,2,43,0.72,7,58,yes,62.0
14307,1660230408,Brooklyn,Williamsburg,Entire home/apt,495,2,0,0.0,3,282,yes,491.0
14308,1660230622,Manhattan,Upper West Side,Private room,70,7,5,0.19,1,0,no,76.0
14309,1660230748,Staten Island,Other,Entire home/apt,65,4,96,3.42,6,147,yes,80.0
14310,1660230774,Manhattan,Harlem,Entire home/apt,180,3,29,1.79,2,235,yes,180.0
14311,1660230800,Brooklyn,Williamsburg,Private room,99,3,46,1.62,2,141,yes,94.0
14312,1660230803,Brooklyn,Bedford-Stuyvesant,Private room,36,30,0,0.0,6,58,yes,36.0
14313,1660230806,Queens,Astoria,Entire home/apt,100,10,7,0.15,1,0,no,101.0
14314,1660230871,Manhattan,Harlem,Shared room,49,2,52,1.95,1,194,yes,42.0
14315,1660230902,Queens,Long Island City,Entire home/apt,180,1,0,0.0,1,60,yes,174.0
14316,1660230903,Brooklyn,Other,Private room,85,2,0,0.0,1,365,yes,84.0
14317,1660230960,Queens,Other,Entire home/apt,184,2,51,1.72,3,300,yes,192.0
14318,1660230966,Brooklyn,Other,Entire home/apt,170,2,88,2.67,1,65,yes,193.0
14319,1660230982,Queens,Other,Private room,90,2,9,1.03,2,180,yes,85.0
14320,1660230983,Brooklyn,Bedford-Stuyvesant,Private room,31,30,1,0.1,1,62,yes,32.0
14321,1660230992,Manhattan,Other,Entire home/apt,129,30,43,0.67,6,256,yes,135.0
14322,1660231013,Manhattan,Other,Entire home/apt,300,30,92,1.09,1,106,yes,304.0
14323,1660231166,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,3,0,0.0,1,273,yes,170.0
14324,1660231234,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,1,0.02,1,0,no,196.0
14325,1660231281,Queens,Other,Entire home/apt,85,5,0,0.0,1,0,no,75.0
14326,1660231323,Brooklyn,Park Slope,Entire home/apt,200,1,4,0.15,1,20,yes,199.0
14327,1660231340,Brooklyn,Fort Greene,Entire home/apt,239,3,19,0.33,1,257,yes,247.0
14328,1660231379,Brooklyn,Bedford-Stuyvesant,Private room,60,1,204,5.92,1,163,yes,67.0
14329,1660231433,Brooklyn,Crown Heights,Entire home/apt,100,2,0,0.0,1,87,yes,104.0
14330,1660231492,Brooklyn,Crown Heights,Private room,50,1,2,0.04,2,0,no,57.0
14331,1660231602,Brooklyn,Other,Entire home/apt,120,2,35,0.78,1,346,yes,110.0
14332,1660231617,Brooklyn,Other,Entire home/apt,649,1,0,0.0,3,64,yes,658.0
14333,1660231691,Manhattan,Hell's Kitchen,Entire home/apt,87,30,6,0.1,52,365,yes,87.0
14334,1660231811,Manhattan,Midtown,Entire home/apt,129,30,2,0.06,12,326,yes,133.0
14335,1660231844,Manhattan,East Harlem,Entire home/apt,109,1,3,0.45,1,0,no,96.0
14336,1660231848,Manhattan,Other,Private room,100,1,2,2.0,7,300,yes,101.0
14337,1660231890,Manhattan,Washington Heights,Entire home/apt,145,3,1,0.01,1,0,no,141.0
14338,1660231965,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,10,7,0.14,1,0,no,117.0
14339,1660231978,Manhattan,Financial District,Entire home/apt,270,2,113,3.21,1,11,yes,265.0
14340,1660232028,Bronx,Other,Private room,49,2,42,0.74,4,227,yes,44.0
14341,1660232063,Manhattan,Lower East Side,Entire home/apt,139,3,6,0.13,1,0,no,133.0
14342,1660232094,Brooklyn,Other,Private room,63,4,65,1.34,1,290,yes,51.0
14343,1660232264,Queens,Other,Entire home/apt,99,4,42,2.17,2,64,yes,94.0
14344,1660232359,Queens,Other,Private room,64,3,0,0.0,2,77,yes,58.0
14345,1660232360,Manhattan,Hell's Kitchen,Entire home/apt,224,6,1,0.03,1,0,no,223.0
14346,1660232387,Brooklyn,Bedford-Stuyvesant,Private room,90,4,1,0.75,1,0,no,91.0
14347,1660232407,Brooklyn,Williamsburg,Entire home/apt,125,31,11,1.29,2,190,yes,112.0
14348,1660232601,Brooklyn,Greenpoint,Entire home/apt,140,6,0,0.0,1,0,no,155.0
14349,1660232663,Manhattan,Other,Entire home/apt,225,30,0,0.0,87,310,yes,226.0
14350,1660232699,Manhattan,East Harlem,Entire home/apt,120,5,35,1.27,2,303,yes,112.0
14351,1660232705,Brooklyn,Crown Heights,Entire home/apt,125,3,18,2.61,1,96,yes,131.0
14352,1660232885,Manhattan,Midtown,Entire home/apt,261,1,0,0.0,8,0,no,255.0
14353,1660232899,Brooklyn,Crown Heights,Private room,68,30,1,0.6,7,226,yes,70.0
14354,1660232970,Brooklyn,Bushwick,Private room,65,5,0,0.0,1,0,no,67.0
14355,1660232998,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,3,63,1.39,1,354,yes,197.0
14356,1660233005,Brooklyn,Other,Entire home/apt,179,2,1,0.06,1,0,no,169.0
14357,1660233157,Brooklyn,Williamsburg,Private room,90,2,3,0.48,1,6,yes,97.0
14358,1660233258,Manhattan,Upper East Side,Private room,175,4,7,0.21,1,365,yes,177.0
14359,1660233345,Manhattan,Other,Private room,80,5,4,0.22,1,0,no,95.0
14360,1660233354,Brooklyn,Park Slope,Entire home/apt,150,10,1,0.21,1,264,yes,156.0
14361,1660233360,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,3,12,2.13,1,0,no,104.0
14362,1660233437,Manhattan,Chelsea,Entire home/apt,300,6,0,0.0,1,0,no,313.0
14363,1660233477,Manhattan,Upper West Side,Entire home/apt,183,30,0,0.0,1,0,no,194.0
14364,1660233494,Brooklyn,Crown Heights,Private room,85,7,0,0.0,1,0,no,73.0
14365,1660233504,Manhattan,Upper East Side,Entire home/apt,395,7,4,2.35,1,279,yes,395.0
14366,1660233558,Queens,Long Island City,Private room,159,1,0,0.0,1,0,no,147.0
14367,1660233777,Manhattan,Other,Entire home/apt,215,2,23,0.4,1,187,yes,196.0
14368,1660233784,Brooklyn,Bushwick,Private room,70,4,1,0.13,1,342,yes,64.0
14369,1660233799,Brooklyn,Other,Entire home/apt,159,4,50,2.57,1,89,yes,166.0
14370,1660233837,Manhattan,West Village,Entire home/apt,200,2,23,0.32,1,0,no,196.0
14371,1660233909,Manhattan,Chelsea,Entire home/apt,250,1,1,0.02,1,0,no,250.0
14372,1660234023,Brooklyn,Other,Private room,80,3,0,0.0,2,350,yes,93.0
14373,1660234214,Manhattan,Other,Private room,70,1,2,2.0,1,39,yes,65.0
14374,1660234221,Manhattan,Harlem,Private room,100,1,1,0.02,5,0,no,86.0
14375,1660234262,Manhattan,East Village,Entire home/apt,170,3,0,0.0,1,0,no,175.0
14376,1660234289,Brooklyn,Bedford-Stuyvesant,Private room,49,1,1,0.03,1,0,no,51.0
14377,1660234312,Brooklyn,Bedford-Stuyvesant,Private room,60,3,1,0.25,1,0,no,67.0
14378,1660234409,Manhattan,Upper East Side,Entire home/apt,219,4,102,1.15,2,280,yes,231.0
14379,1660234427,Brooklyn,Other,Entire home/apt,87,2,1,1.0,1,90,yes,79.0
14380,1660234482,Queens,Other,Entire home/apt,110,2,8,3.16,1,81,yes,111.0
14381,1660234492,Queens,Astoria,Private room,80,1,42,1.21,2,365,yes,78.0
14382,1660234506,Manhattan,Financial District,Entire home/apt,200,7,5,0.46,1,0,no,186.0
14383,1660234579,Manhattan,Harlem,Private room,56,1,7,0.14,1,0,no,55.0
14384,1660234680,Brooklyn,Williamsburg,Entire home/apt,225,3,9,0.37,1,2,yes,213.0
14385,1660234817,Manhattan,Other,Private room,110,3,71,4.39,2,37,yes,105.0
14386,1660234867,Manhattan,West Village,Entire home/apt,197,14,29,0.36,1,0,no,210.0
14387,1660234886,Manhattan,Financial District,Private room,65,1,1,0.02,1,0,no,59.0
14388,1660234934,Manhattan,Hell's Kitchen,Private room,45,7,4,0.49,47,336,yes,24.0
14389,1660235003,Manhattan,Harlem,Private room,86,2,3,0.11,3,342,yes,76.0
14390,1660235066,Manhattan,Upper West Side,Entire home/apt,400,7,19,0.28,1,46,yes,408.0
14391,1660235242,Brooklyn,Other,Entire home/apt,160,7,1,0.08,1,261,yes,155.0
14392,1660235298,Staten Island,Other,Entire home/apt,200,1,1,0.02,1,0,no,183.0
14393,1660235307,Manhattan,Other,Entire home/apt,250,1,1,0.02,1,0,no,253.0
14394,1660235343,Queens,Other,Private room,60,1,30,0.78,3,364,yes,50.0
14395,1660235376,Manhattan,Lower East Side,Entire home/apt,140,1,16,0.28,1,0,no,137.0
14396,1660235406,Manhattan,Midtown,Entire home/apt,500,4,0,0.0,2,302,yes,504.0
14397,1660235425,Brooklyn,Greenpoint,Private room,100,2,101,2.75,1,284,yes,98.0
14398,1660235451,Manhattan,Other,Entire home/apt,160,4,10,0.43,2,0,no,167.0
14399,1660235453,Manhattan,East Village,Private room,100,3,1,0.02,1,0,no,101.0
14400,1660235490,Brooklyn,Other,Entire home/apt,95,2,91,3.63,1,60,yes,99.0
14401,1660235565,Manhattan,Upper West Side,Entire home/apt,110,3,2,2.0,1,15,yes,107.0
14402,1660235602,Brooklyn,Bedford-Stuyvesant,Private room,200,2,0,0.0,1,89,yes,199.0
14403,1660235667,Manhattan,East Village,Entire home/apt,117,5,6,1.22,1,0,no,121.0
14404,1660235689,Brooklyn,Other,Private room,40,1,4,0.29,1,84,yes,37.0
14405,1660235701,Manhattan,Chelsea,Private room,75,1,202,3.19,1,0,no,75.0
14406,1660235749,Brooklyn,Other,Entire home/apt,175,7,32,0.5,1,24,yes,184.0
14407,1660235808,Brooklyn,Clinton Hill,Private room,70,3,1,0.77,1,4,yes,79.0
14408,1660235829,Brooklyn,Greenpoint,Entire home/apt,199,3,8,0.25,1,0,no,194.0
14409,1660235874,Brooklyn,Greenpoint,Private room,80,1,0,0.0,1,0,no,72.0
14410,1660235948,Manhattan,Upper East Side,Private room,80,5,18,0.3,2,118,yes,67.0
14411,1660236116,Manhattan,Lower East Side,Entire home/apt,125,3,25,1.27,1,28,yes,121.0
14412,1660236156,Manhattan,West Village,Entire home/apt,160,1,0,0.0,1,0,no,167.0
14413,1660236186,Manhattan,Upper West Side,Entire home/apt,330,4,5,3.85,1,325,yes,323.0
14414,1660236226,Manhattan,East Harlem,Entire home/apt,120,6,4,0.06,1,0,no,118.0
14415,1660236264,Queens,Other,Private room,135,1,2,0.09,18,365,yes,149.0
14416,1660236267,Brooklyn,Crown Heights,Private room,35,2,2,0.16,1,0,no,37.0
14417,1660236292,Brooklyn,Crown Heights,Private room,64,1,64,3.13,12,63,yes,78.0
14418,1660236406,Manhattan,Upper East Side,Entire home/apt,187,30,2,0.09,87,287,yes,206.0
14419,1660236424,Manhattan,Other,Private room,119,1,4,0.11,1,0,no,129.0
14420,1660236453,Brooklyn,Other,Entire home/apt,125,1,5,0.12,1,0,no,125.0
14421,1660236472,Manhattan,East Village,Entire home/apt,499,1,0,0.0,1,0,no,487.0
14422,1660236526,Manhattan,Other,Private room,135,2,79,3.32,1,43,yes,124.0
14423,1660236534,Manhattan,Washington Heights,Private room,35,3,1,0.03,1,0,no,36.0
14424,1660236626,Brooklyn,Clinton Hill,Entire home/apt,179,5,0,0.0,1,0,no,179.0
14425,1660236748,Manhattan,Other,Private room,80,1,48,5.54,3,7,yes,74.0
14426,1660236773,Manhattan,Upper West Side,Private room,40,1,0,0.0,1,0,no,53.0
14427,1660236859,Queens,Other,Private room,425,1,11,0.58,2,0,no,425.0
14428,1660236890,Brooklyn,Bedford-Stuyvesant,Private room,59,4,53,2.88,1,39,yes,41.0
14429,1660236923,Brooklyn,Other,Private room,62,1,107,8.25,2,263,yes,57.0
14430,1660237047,Brooklyn,Bushwick,Private room,45,3,0,0.0,1,0,no,45.0
14431,1660237138,Staten Island,Other,Private room,118,1,0,0.0,1,353,yes,123.0
14432,1660237192,Manhattan,Other,Entire home/apt,133,30,5,0.15,91,311,yes,136.0
14433,1660237245,Manhattan,Harlem,Entire home/apt,125,2,1,0.04,1,0,no,124.0
14434,1660237285,Manhattan,Chelsea,Entire home/apt,160,4,11,0.18,1,1,yes,143.0
14435,1660237297,Brooklyn,Williamsburg,Entire home/apt,269,7,1,0.03,1,0,no,282.0
14436,1660237363,Manhattan,Other,Entire home/apt,290,5,1,0.04,1,0,no,297.0
14437,1660237412,Brooklyn,Other,Private room,200,1,3,2.05,1,87,yes,194.0
14438,1660237413,Brooklyn,Bushwick,Entire home/apt,129,2,114,2.75,1,235,yes,125.0
14439,1660237441,Manhattan,Midtown,Entire home/apt,399,5,33,0.49,1,36,yes,399.0
14440,1660237453,Manhattan,Lower East Side,Entire home/apt,175,3,50,0.63,1,1,yes,183.0
14441,1660237476,Manhattan,East Village,Private room,79,1,137,1.98,2,298,yes,46.0
14442,1660237481,Brooklyn,Bedford-Stuyvesant,Private room,77,2,0,0.0,7,153,yes,84.0
14443,1660237568,Brooklyn,Greenpoint,Private room,55,2,62,2.11,3,0,no,50.0
14444,1660237828,Manhattan,East Village,Entire home/apt,225,2,2,0.04,1,0,no,237.0
14445,1660237839,Brooklyn,Williamsburg,Private room,99,1,2,0.05,1,0,no,84.0
14446,1660237846,Manhattan,Other,Private room,129,1,38,2.98,10,151,yes,133.0
14447,1660237954,Manhattan,Other,Entire home/apt,305,30,0,0.0,232,6,yes,313.0
14448,1660237962,Brooklyn,Other,Private room,45,30,2,0.26,4,42,yes,45.0
14449,1660238018,Manhattan,Hell's Kitchen,Private room,120,1,29,5.8,2,198,yes,124.0
14450,1660238085,Manhattan,Other,Entire home/apt,300,3,2,0.17,1,108,yes,293.0
14451,1660238119,Manhattan,Other,Entire home/apt,317,30,0,0.0,232,155,yes,315.0
14452,1660238187,Manhattan,Upper East Side,Shared room,45,30,22,0.58,6,323,yes,55.0
14453,1660238286,Brooklyn,Bedford-Stuyvesant,Entire home/apt,199,3,10,0.2,1,0,no,205.0
14454,1660238321,Brooklyn,Williamsburg,Entire home/apt,175,3,9,0.4,3,11,yes,186.0
14455,1660238427,Manhattan,Hell's Kitchen,Entire home/apt,239,30,1,0.08,121,179,yes,247.0
14456,1660238485,Queens,Other,Entire home/apt,108,4,20,0.85,1,329,yes,105.0
14457,1660238493,Manhattan,Midtown,Private room,181,3,1,0.12,1,0,no,170.0
14458,1660238506,Manhattan,Harlem,Entire home/apt,92,5,4,0.11,2,0,no,90.0
14459,1660238669,Manhattan,Harlem,Entire home/apt,115,3,186,2.32,1,237,yes,132.0
14460,1660238762,Queens,Other,Private room,200,2,0,0.0,1,365,yes,193.0
14461,1660238825,Manhattan,Upper East Side,Entire home/apt,199,30,3,0.11,121,365,yes,194.0
14462,1660238859,Manhattan,Other,Entire home/apt,350,2,11,0.87,1,0,no,344.0
14463,1660238901,Brooklyn,Other,Entire home/apt,85,5,17,2.24,1,305,yes,88.0
14464,1660238975,Brooklyn,Crown Heights,Entire home/apt,95,5,3,0.14,1,20,yes,110.0
14465,1660239122,Brooklyn,Fort Greene,Entire home/apt,150,2,99,1.77,1,246,yes,157.0
14466,1660239245,Brooklyn,Other,Entire home/apt,175,2,25,0.43,1,2,yes,171.0
14467,1660239342,Bronx,Other,Private room,142,1,30,2.56,5,57,yes,125.0
14468,1660239343,Manhattan,Harlem,Private room,80,1,134,4.36,1,227,yes,74.0
14469,1660239348,Queens,Other,Private room,45,3,0,0.0,4,365,yes,39.0
14470,1660239385,Queens,Other,Private room,40,1,56,2.37,4,164,yes,23.0
14471,1660239391,Queens,Long Island City,Private room,60,1,36,1.05,1,316,yes,66.0
14472,1660239405,Brooklyn,Other,Entire home/apt,70,5,37,1.48,1,263,yes,62.0
14473,1660239424,Brooklyn,Other,Shared room,35,1,0,0.0,10,352,yes,42.0
14474,1660239442,Brooklyn,Other,Private room,75,2,25,1.06,1,0,no,61.0
14475,1660239466,Brooklyn,Other,Private room,45,2,0,0.0,1,0,no,56.0
14476,1660239556,Queens,Other,Private room,55,1,1,0.81,3,302,yes,55.0
14477,1660239569,Manhattan,Other,Entire home/apt,196,5,66,1.23,1,323,yes,195.0
14478,1660239601,Brooklyn,Greenpoint,Private room,50,5,1,0.06,1,0,no,44.0
14479,1660239604,Brooklyn,Flatbush,Private room,91,3,33,0.65,1,90,yes,102.0
14480,1660239669,Brooklyn,Bushwick,Entire home/apt,400,1,2,0.04,4,179,yes,403.0
14481,1660239687,Manhattan,Harlem,Private room,49,1,597,7.72,3,342,yes,39.0
14482,1660239725,Queens,Other,Private room,60,1,3,0.28,2,0,no,49.0
14483,1660239943,Brooklyn,Bedford-Stuyvesant,Private room,150,1,0,0.0,1,0,no,145.0
14484,1660239982,Manhattan,Harlem,Entire home/apt,200,1,4,4.0,1,139,yes,212.0
14485,1660239986,Brooklyn,Bedford-Stuyvesant,Private room,75,3,5,0.13,1,301,yes,75.0
14486,1660240114,Manhattan,Midtown,Entire home/apt,595,2,3,0.47,1,55,yes,608.0
14487,1660240217,Manhattan,Other,Entire home/apt,300,1,8,2.96,1,192,yes,304.0
14488,1660240336,Queens,Other,Private room,180,1,0,0.0,4,179,yes,197.0
14489,1660240350,Manhattan,Other,Private room,80,6,3,0.07,1,0,no,76.0
14490,1660240422,Bronx,Other,Shared room,40,1,0,0.0,1,0,no,37.0
14491,1660240440,Queens,Other,Entire home/apt,75,1,2,2.0,1,1,yes,85.0
14492,1660240489,Brooklyn,Other,Entire home/apt,90,7,1,0.05,2,210,yes,93.0
14493,1660240576,Bronx,Other,Private room,55,1,8,2.67,1,358,yes,57.0
14494,1660240867,Brooklyn,Crown Heights,Entire home/apt,99,5,16,0.28,1,0,no,91.0
14495,1660240973,Manhattan,Other,Private room,72,1,12,0.48,2,0,no,69.0
14496,1660241060,Manhattan,Lower East Side,Private room,80,1,0,0.0,1,323,yes,80.0
14497,1660241083,Manhattan,East Harlem,Entire home/apt,110,31,235,3.14,2,84,yes,99.0
14498,1660241125,Manhattan,Hell's Kitchen,Private room,99,2,5,0.11,3,252,yes,101.0
14499,1660241143,Manhattan,Hell's Kitchen,Private room,70,2,1,1.0,1,3,yes,70.0
14500,1660241232,Manhattan,Upper West Side,Private room,130,1,9,9.0,3,79,yes,123.0
14501,1660241342,Brooklyn,Fort Greene,Entire home/apt,150,7,2,0.06,1,0,no,157.0
14502,1660241348,Manhattan,Hell's Kitchen,Private room,150,1,3,0.56,3,152,yes,147.0
14503,1660241370,Queens,Astoria,Shared room,36,1,10,2.36,7,313,yes,34.0
14504,1660241380,Manhattan,Harlem,Private room,98,2,94,4.65,1,117,yes,78.0
14505,1660241579,Brooklyn,Crown Heights,Entire home/apt,150,4,6,0.1,2,0,no,133.0
14506,1660241625,Manhattan,Harlem,Private room,65,2,71,2.63,4,309,yes,64.0
14507,1660241675,Manhattan,East Village,Private room,78,16,9,0.19,1,23,yes,88.0
14508,1660241690,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,3,0,0.0,3,152,yes,157.0
14509,1660241764,Queens,Other,Entire home/apt,249,2,15,1.28,2,360,yes,235.0
14510,1660241873,Manhattan,Harlem,Entire home/apt,155,3,222,2.1,2,232,yes,156.0
14511,1660241917,Brooklyn,Bedford-Stuyvesant,Private room,75,4,5,0.5,3,132,yes,64.0
14512,1660241951,Manhattan,East Village,Private room,50,5,0,0.0,1,0,no,46.0
14513,1660241974,Manhattan,Hell's Kitchen,Entire home/apt,300,1,7,7.0,1,346,yes,293.0
14514,1660242029,Manhattan,Chelsea,Entire home/apt,210,1,10,0.22,1,6,yes,200.0
14515,1660242042,Manhattan,Washington Heights,Entire home/apt,50,1,12,0.75,1,0,no,45.0
